lines	Plant_height	year	loc
D1508	86.56	2022	Wuhan
D1508	75.66666667	2023	Hangzhou
D1508	89.8	2023	Hefei
D1508	77.8	2023	Wuhan
D1161	76.8	2022	Hangzhou
D1161	86.2	2022	Hefei
D1161	75.6	2022	Wuhan
D1161	86	2023	Hangzhou
D1161	89.9	2023	Hefei
D1161	77.33333333	2023	Wuhan
D2927	110.3	2022	Hangzhou
D2927	119.4	2022	Hefei
D2927	120	2022	Wuhan
D2927	109.3333333	2023	Hangzhou
D2927	120.2	2023	Hefei
D2927	104.6666667	2023	Wuhan
D1165	97.2	2022	Hangzhou
D1165	104.3	2022	Hefei
D1165	93.4	2022	Wuhan
D1165	102	2023	Hangzhou
D1165	109.1	2023	Hefei
D1165	92	2023	Wuhan
D2456	104.8	2022	Hangzhou
D2456	115.1	2022	Hefei
D2456	104.1	2022	Wuhan
D2456	104	2023	Hangzhou
D2456	111.9	2023	Hefei
D2456	108	2023	Wuhan
D1940	150.4	2022	Hangzhou
D1940	126	2022	Hefei
D1940	119.4	2022	Wuhan
D1940	131	2023	Hangzhou
D1940	145.1	2023	Hefei
D1940	143.6666667	2023	Wuhan
D532	94.96	2022	Hangzhou
D532	93.3	2022	Hefei
D532	77.28	2022	Wuhan
D532	95.33333333	2023	Hangzhou
D532	94.5	2023	Hefei
D532	83.33333333	2023	Wuhan
D521	93.9	2022	Hangzhou
D521	101.8	2022	Hefei
D521	85.52	2022	Wuhan
D521	92.33333333	2023	Hangzhou
D521	98	2023	Hefei
D521	83.33333333	2023	Wuhan
D3557	90.2	2022	Hangzhou
D3557	87.9	2022	Hefei
D3557	83	2022	Wuhan
D3557	82.33333333	2023	Hangzhou
D3557	91.8	2023	Hefei
D3557	89.33333333	2023	Wuhan
D435	92.36	2022	Hangzhou
D435	94.7	2022	Hefei
D435	79.38	2022	Wuhan
D435	91.33333333	2023	Hangzhou
D435	98	2023	Hefei
D435	84	2023	Wuhan
D1969	98.44	2022	Hangzhou
D1969	102.8	2022	Hefei
D1969	88.4	2022	Wuhan
D1969	98.33333333	2023	Hangzhou
D1969	109.5	2023	Hefei
D1969	90	2023	Wuhan
D842	103.22	2022	Hangzhou
D842	88.3	2022	Hefei
D842	94.22	2022	Wuhan
D842	114.6666667	2023	Hangzhou
D842	105.4	2023	Hefei
D842	77.66666667	2023	Wuhan
D3364	116	2022	Hangzhou
D3364	115.2	2022	Hefei
D3364	124.4	2022	Wuhan
D3364	108	2023	Hangzhou
D3364	127.7	2023	Hefei
D3364	104	2023	Wuhan
D2518	115.8	2022	Hangzhou
D2518	115.7	2022	Hefei
D2518	121.2	2022	Wuhan
D2518	113.6666667	2023	Hangzhou
D2518	125.8	2023	Hefei
D2518	113	2023	Wuhan
D1178	90.32	2022	Hangzhou
D1178	88.1	2022	Hefei
D1178	88.9	2022	Wuhan
D1178	93.66666667	2023	Hangzhou
D1178	100.7	2023	Hefei
D1178	81.66666667	2023	Wuhan
D472	81.6	2022	Hangzhou
D472	96.8	2022	Hefei
D472	79.02	2022	Wuhan
D472	94.66666667	2023	Hangzhou
D472	104.3	2023	Hefei
D472	90.33333333	2023	Wuhan
D1672	75.6	2022	Hangzhou
D1672	94.4	2022	Hefei
D1672	91.4	2022	Wuhan
D1672	89	2023	Hangzhou
D1672	99.3	2023	Hefei
D1672	83	2023	Wuhan
D3436	96.4	2022	Hangzhou
D3436	82.7	2022	Hefei
D3436	86.5	2022	Wuhan
D3436	89.33333333	2023	Hangzhou
D3436	94.8	2023	Hefei
D3436	79.33333333	2023	Wuhan
D2896	116.7	2022	Hangzhou
D2896	121.2	2022	Hefei
D2896	109.2	2022	Wuhan
D2896	117	2023	Hangzhou
D2896	123.9	2023	Hefei
D2896	96.33333333	2023	Wuhan
D2876	113.7	2022	Hangzhou
D2876	113.9	2022	Hefei
D2876	105.14	2022	Wuhan
D2876	110.3333333	2023	Hangzhou
D2876	118.2	2023	Hefei
D2876	104.3333333	2023	Wuhan
D1569	80	2022	Hangzhou
D1569	83.1	2022	Hefei
D1569	82.6	2022	Wuhan
D1569	79.33333333	2023	Hangzhou
D1569	93.1	2023	Hefei
D1569	81.33333333	2023	Wuhan
D3340	105.8	2022	Hangzhou
D3340	106.5	2022	Hefei
D3340	102.8	2022	Wuhan
D3340	109.6666667	2023	Hangzhou
D3340	124.1	2023	Hefei
D3340	97.66666667	2023	Wuhan
D3300	106.8	2022	Hangzhou
D3300	99.1	2022	Hefei
D3300	93.5	2022	Wuhan
D3300	92.66666667	2023	Hangzhou
D3300	103.1	2023	Hefei
D3300	83.33333333	2023	Wuhan
D2016	119.2	2022	Hangzhou
D2016	111.8	2022	Hefei
D2016	111.8	2022	Wuhan
D2016	120.6666667	2023	Hangzhou
D2016	173.4	2023	Hefei
D2016	115.1	2023	Wuhan
D2323	124	2022	Hangzhou
D2323	117.8	2022	Hefei
D2323	112.1	2022	Wuhan
D2323	122.3333333	2023	Hangzhou
D2323	129.8	2023	Hefei
D2323	106.6666667	2023	Wuhan
D2727	129.4	2022	Hangzhou
D2727	114.9	2022	Hefei
D2727	128.8	2022	Wuhan
D2727	125	2023	Hangzhou
D2727	132.2	2023	Hefei
D2727	127.6666667	2023	Wuhan
D2938	118.56	2022	Hangzhou
D2938	113.4	2022	Hefei
D2938	110.1	2022	Wuhan
D2938	115.3333333	2023	Hangzhou
D2938	120.1	2023	Hefei
D2938	110	2023	Wuhan
D706	88.52	2022	Hangzhou
D706	98.6	2022	Hefei
D706	83.54	2022	Wuhan
D706	95	2023	Hangzhou
D706	95.9	2023	Hefei
D706	81.66666667	2023	Wuhan
D2001	124	2022	Hangzhou
D2001	124.8	2022	Hefei
D2001	118.4	2022	Wuhan
D2001	122.6666667	2023	Hangzhou
D2001	127.6	2023	Hefei
D2001	118	2023	Wuhan
D718	84.16	2022	Hangzhou
D718	97.8	2022	Hefei
D718	83.1	2022	Wuhan
D718	95	2023	Hangzhou
D718	96.9	2023	Hefei
D718	91.33333333	2023	Wuhan
D2130	129.4	2022	Hangzhou
D2130	128.8	2022	Hefei
D2130	128.6	2022	Wuhan
D2130	120.3333333	2023	Hangzhou
D2130	131.2	2023	Hefei
D2130	115.6666667	2023	Wuhan
D1123	83.46	2022	Hangzhou
D1123	83.9	2022	Hefei
D1123	83.1	2022	Wuhan
D1123	81	2023	Hangzhou
D1123	97.1	2023	Hefei
D1123	84.66666667	2023	Wuhan
D634	84.74	2022	Hangzhou
D634	92.7	2022	Hefei
D634	80.78	2022	Wuhan
D634	89.33333333	2023	Hangzhou
D634	89.3	2023	Hefei
D634	79	2023	Wuhan
D1279	74.68	2022	Hangzhou
D1279	81.2	2022	Hefei
D1279	71.4	2022	Wuhan
D1279	76.33333333	2023	Hangzhou
D1279	84.9	2023	Hefei
D1279	72	2023	Wuhan
D798	52.8	2022	Hangzhou
D798	65	2022	Hefei
D798	63.1	2022	Wuhan
D798	65.33333333	2023	Hangzhou
D798	71.2	2023	Hefei
D798	63.33333333	2023	Wuhan
D1097	74.72	2022	Hangzhou
D1097	75.2	2022	Hefei
D1097	74.14	2022	Wuhan
D1097	84.66666667	2023	Hangzhou
D1097	102	2023	Hefei
D1097	78.66666667	2023	Wuhan
D201	78.42	2022	Hangzhou
D201	82.6	2022	Hefei
D201	72.74	2022	Wuhan
D201	79.33333333	2023	Hangzhou
D201	84.7	2023	Hefei
D201	66	2023	Wuhan
D1256	82.82	2022	Hangzhou
D1256	86.8	2022	Hefei
D1256	78.3	2022	Wuhan
D1256	88.33333333	2023	Hangzhou
D1256	93.8	2023	Hefei
D1256	78	2023	Wuhan
D2715	126.2	2022	Hangzhou
D2715	120.6	2022	Hefei
D2715	129.9	2022	Wuhan
D2715	137	2023	Hangzhou
D2715	133.4	2023	Hefei
D2715	125	2023	Wuhan
D978	86.36	2022	Hangzhou
D978	82	2022	Hefei
D978	78.9	2022	Wuhan
D978	91.66666667	2023	Hangzhou
D978	91.6	2023	Hefei
D978	76.33333333	2023	Wuhan
D2331	133.8	2022	Hangzhou
D2331	121.4	2022	Hefei
D2331	122.3	2022	Wuhan
D2331	127	2023	Hangzhou
D2331	131.6	2023	Hefei
D2331	120.3333333	2023	Wuhan
D2787	106.3	2022	Hangzhou
D2787	113.9	2022	Hefei
D2787	108	2022	Wuhan
D2787	116.3333333	2023	Hangzhou
D2787	108.9	2023	Hefei
D2787	112.3333333	2023	Wuhan
D410	94.28	2022	Hangzhou
D410	99.5	2022	Hefei
D410	90.52	2022	Wuhan
D410	104.6666667	2023	Hangzhou
D410	105.5	2023	Hefei
D410	96.66666667	2023	Wuhan
D1712	82.4	2022	Hangzhou
D1712	77.2	2022	Hefei
D1712	85.6	2022	Wuhan
D1712	88.66666667	2023	Hangzhou
D1712	98.6	2023	Hefei
D1712	93.66666667	2023	Wuhan
D1380	67.8	2022	Hangzhou
D1380	73.2	2022	Hefei
D1380	77.4	2022	Wuhan
D1380	75.66666667	2023	Hangzhou
D1380	79	2023	Hefei
D1380	77	2023	Wuhan
D1138	81.2	2022	Hangzhou
D1138	68.5	2022	Hefei
D1138	73.8	2022	Wuhan
D1138	76	2023	Hangzhou
D1138	83.7	2023	Hefei
D1138	77.66666667	2023	Wuhan
D2626	132.3	2022	Hangzhou
D2626	135.2	2022	Hefei
D2626	122.8	2022	Wuhan
D2626	131.3333333	2023	Hangzhou
D2626	132.8	2023	Hefei
D2626	123.6666667	2023	Wuhan
D955	83.6	2022	Hangzhou
D955	88	2022	Hefei
D955	79.9	2022	Wuhan
D955	88.33333333	2023	Hangzhou
D955	101.1	2023	Hefei
D955	99.33333333	2023	Wuhan
D1911	118	2022	Hangzhou
D1911	122.6	2022	Hefei
D1911	115.4	2022	Wuhan
D1911	113.6666667	2023	Hangzhou
D1911	123.1	2023	Hefei
D1911	124	2023	Wuhan
D1472	79.84	2022	Hangzhou
D1472	82.1	2022	Hefei
D1472	65.7	2022	Wuhan
D1472	85	2023	Hangzhou
D1472	85	2023	Hefei
D1472	77.83333333	2023	Wuhan
D1254	95.74	2022	Hangzhou
D1254	101.9	2022	Hefei
D1254	94.9	2022	Wuhan
D1254	103.3333333	2023	Hangzhou
D1254	113.2	2023	Hefei
D1254	100	2023	Wuhan
D1181	92	2022	Hangzhou
D1181	98.4	2022	Hefei
D1181	89.7	2022	Wuhan
D1181	98	2023	Hangzhou
D1181	101.3	2023	Hefei
D1181	82.66666667	2023	Wuhan
D3597	82.4	2022	Hangzhou
D3597	68.3	2022	Hefei
D3597	73.4	2022	Wuhan
D3597	78.66666667	2023	Hangzhou
D3597	74.8	2023	Hefei
D3597	69	2023	Wuhan
D3780	121	2022	Hangzhou
D3780	124	2022	Hefei
D3780	119.4	2022	Wuhan
D3780	144.3333333	2023	Hangzhou
D3780	135.5	2023	Hefei
D3780	106.6666667	2023	Wuhan
D531	84.92	2022	Hangzhou
D531	88.8	2022	Hefei
D531	74.46	2022	Wuhan
D531	86.66666667	2023	Hangzhou
D531	94.6	2023	Hefei
D531	75.66666667	2023	Wuhan
D2799	121.4	2022	Hangzhou
D2799	125	2022	Hefei
D2799	114.8	2022	Wuhan
D2799	125.6666667	2023	Hangzhou
D2799	123.2	2023	Hefei
D2799	112.3333333	2023	Wuhan
D3490	107.4	2022	Hangzhou
D3490	104	2022	Hefei
D3490	98.4	2022	Wuhan
D3490	103.3333333	2023	Hangzhou
D3490	107.9	2023	Hefei
D3490	95.66666667	2023	Wuhan
D816	84.24	2022	Hangzhou
D816	94.3	2022	Hefei
D816	82.2	2022	Wuhan
D816	97	2023	Hangzhou
D816	96.9	2023	Hefei
D816	78.66666667	2023	Wuhan
D338	84.38	2022	Hangzhou
D338	93.8	2022	Hefei
D338	75.42	2022	Wuhan
D338	88.33333333	2023	Hangzhou
D338	96.6	2023	Hefei
D338	80.33333333	2023	Wuhan
D3449	97.8	2022	Hangzhou
D3449	88.1	2022	Hefei
D3449	87.02	2022	Wuhan
D3449	91	2023	Hangzhou
D3449	93.9	2023	Hefei
D3449	93	2023	Wuhan
D218	92.9	2022	Hangzhou
D218	100	2022	Hefei
D218	77.34	2022	Wuhan
D218	93.66666667	2023	Hangzhou
D218	99.5	2023	Hefei
D218	75.66666667	2023	Wuhan
D274	79.8	2022	Hangzhou
D274	80.8	2022	Hefei
D274	75.86	2022	Wuhan
D274	80.33333333	2023	Hangzhou
D274	82	2023	Hefei
D274	74.33333333	2023	Wuhan
D2990	120.8	2022	Hangzhou
D2990	119.4	2022	Hefei
D2990	121	2022	Wuhan
D2990	108.3333333	2023	Hangzhou
D2990	122.5	2023	Hefei
D2990	107.6666667	2023	Wuhan
D1324	97.96	2022	Hangzhou
D1324	97.4	2022	Hefei
D1324	93.84	2022	Wuhan
D1324	103.3333333	2023	Hangzhou
D1324	103.1	2023	Hefei
D1324	83.33333333	2023	Wuhan
D784	78.22	2022	Hangzhou
D784	82.7	2022	Hefei
D784	82.18	2022	Wuhan
D784	89.66666667	2023	Hangzhou
D784	92.4	2023	Hefei
D784	82.66666667	2023	Wuhan
D791	86.96	2022	Hangzhou
D791	88.1	2022	Hefei
D791	86.44	2022	Wuhan
D791	85.33333333	2023	Hangzhou
D791	91	2023	Hefei
D791	83	2023	Wuhan
D1871	87.2	2022	Hangzhou
D1871	99.8	2022	Hefei
D1871	95.7	2022	Wuhan
D1871	92.33333333	2023	Hangzhou
D1871	93.5	2023	Hefei
D1871	93.16666667	2023	Wuhan
D456	109.6	2022	Hangzhou
D456	106.7	2022	Hefei
D456	102.24	2022	Wuhan
D456	109	2023	Hangzhou
D456	110.8	2023	Hefei
D456	96.33333333	2023	Wuhan
D18	77.84	2022	Hangzhou
D18	74.8	2022	Hefei
D18	77.2	2022	Wuhan
D18	77.33333333	2023	Hangzhou
D18	67.4	2023	Hefei
D18	71.5	2023	Wuhan
D3409	111.4	2022	Hangzhou
D3409	102.7	2022	Hefei
D3409	99.8	2022	Wuhan
D3409	97	2023	Hangzhou
D3409	108.1	2023	Hefei
D3409	102.6666667	2023	Wuhan
D1177	95.02	2022	Hangzhou
D1177	96.9	2022	Hefei
D1177	102.3	2022	Wuhan
D1177	106	2023	Hangzhou
D1177	109.5	2023	Hefei
D1177	101.6666667	2023	Wuhan
D1205	119.82	2022	Hangzhou
D1205	120.5	2022	Hefei
D1205	107.5	2022	Wuhan
D1205	121.6666667	2023	Hangzhou
D1205	128.2	2023	Hefei
D1205	118.3333333	2023	Wuhan
D1783	76.4	2022	Hangzhou
D1783	87.5	2022	Hefei
D1783	80.2	2022	Wuhan
D1783	87	2023	Hangzhou
D1783	96.9	2023	Hefei
D1783	79.33333333	2023	Wuhan
D2525	108	2022	Hangzhou
D2525	97.1	2022	Hefei
D2525	105.4	2022	Wuhan
D2525	104.3333333	2023	Hangzhou
D2525	117.1	2023	Hefei
D2525	107	2023	Wuhan
D362	64.4	2022	Hangzhou
D362	75.3	2022	Hefei
D362	67.62	2022	Wuhan
D362	74	2023	Hangzhou
D362	77.6	2023	Hefei
D362	71.33333333	2023	Wuhan
D2344	134.4	2022	Hangzhou
D2344	130.1	2022	Hefei
D2344	129.2	2022	Wuhan
D2344	132	2023	Hangzhou
D2344	140.1	2023	Hefei
D2344	125.6666667	2023	Wuhan
D2555	124.7	2022	Hangzhou
D2555	120.5	2022	Hefei
D2555	125.2	2022	Wuhan
D2555	119.3333333	2023	Hangzhou
D2555	129.2	2023	Hefei
D2555	105.6666667	2023	Wuhan
D894	91.48	2022	Hangzhou
D894	101.4	2022	Hefei
D894	88.78	2022	Wuhan
D894	99	2023	Hangzhou
D894	101.8	2023	Hefei
D894	90.66666667	2023	Wuhan
D1634	91.2	2022	Hangzhou
D1634	92.2	2022	Hefei
D1634	94.8	2022	Wuhan
D1634	101.3333333	2023	Hangzhou
D1634	100.6	2023	Hefei
D1634	93.66666667	2023	Wuhan
D1332	86.86	2022	Hangzhou
D1332	83.9	2022	Hefei
D1332	79.3	2022	Wuhan
D1332	89	2023	Hangzhou
D1332	89.9	2023	Hefei
D1332	74.43333333	2023	Wuhan
D238	61.8	2022	Hangzhou
D238	64.9	2022	Hefei
D238	70.34	2022	Wuhan
D238	71.83333333	2023	Hangzhou
D238	78	2023	Hefei
D238	60.66666667	2023	Wuhan
D3801	107.2	2022	Hangzhou
D3801	104.7	2022	Hefei
D3801	111.4	2022	Wuhan
D3801	108.3333333	2023	Hangzhou
D3801	130.1	2023	Hefei
D3801	100.6666667	2023	Wuhan
D2901	126.16	2022	Hangzhou
D2901	126.3	2022	Hefei
D2901	132.2	2022	Wuhan
D2901	135	2023	Hangzhou
D2901	133	2023	Hefei
D2901	122	2023	Wuhan
D1960	118.7	2022	Hangzhou
D1960	120	2022	Hefei
D1960	107.4	2022	Wuhan
D1960	122.6666667	2023	Hangzhou
D1960	120.2	2023	Hefei
D1960	104	2023	Wuhan
D2013	189.8	2022	Hangzhou
D2013	182.7	2022	Hefei
D2013	185.7	2022	Wuhan
D2013	193.6666667	2023	Hangzhou
D2013	189.7	2023	Hefei
D2013	177.6666667	2023	Wuhan
D2383	132.6	2022	Hangzhou
D2383	131.8	2022	Hefei
D2383	136	2022	Wuhan
D2383	137.3333333	2023	Hangzhou
D2383	139.2	2023	Hefei
D2383	125.3333333	2023	Wuhan
D1308	81.58	2022	Hangzhou
D1308	78.7	2022	Hefei
D1308	82.3	2022	Wuhan
D1308	90.66666667	2023	Hangzhou
D1308	90.5	2023	Hefei
D1308	71.66666667	2023	Wuhan
D365	92.68	2022	Hangzhou
D365	102.8	2022	Hefei
D365	83.08	2022	Wuhan
D365	99.66666667	2023	Hangzhou
D365	106.1	2023	Hefei
D365	89.66666667	2023	Wuhan
D1965	131.36	2022	Hangzhou
D1965	155.8	2022	Hefei
D1965	135.9	2022	Wuhan
D1965	148	2023	Hangzhou
D1965	152.1	2023	Hefei
D1965	148	2023	Wuhan
D3156	106.4	2022	Hangzhou
D3156	88.5	2022	Hefei
D3156	80.7	2022	Wuhan
D3156	86.33333333	2023	Hangzhou
D3156	94	2023	Hefei
D3156	87.66666667	2023	Wuhan
D2252	128.3	2022	Hangzhou
D2252	126.1	2022	Hefei
D2252	123.6	2022	Wuhan
D2252	125.6666667	2023	Hangzhou
D2252	129.4	2023	Hefei
D2252	105.3333333	2023	Wuhan
D186	89.32	2022	Hangzhou
D186	98.4	2022	Hefei
D186	84.38	2022	Wuhan
D186	95.66666667	2023	Hangzhou
D186	94.5	2023	Hefei
D186	70.66666667	2023	Wuhan
D168	80.02	2022	Hangzhou
D168	89.9	2022	Hefei
D168	70.66	2022	Wuhan
D168	83	2023	Hangzhou
D168	86.7	2023	Hefei
D168	71.33333333	2023	Wuhan
D3045	110	2022	Hangzhou
D3045	116.4	2022	Hefei
D3045	114.7	2022	Wuhan
D3045	97.66666667	2023	Hangzhou
D3045	116.2	2023	Hefei
D3045	103	2023	Wuhan
D210	67.8	2022	Hangzhou
D210	74.8	2022	Hefei
D210	65.72	2022	Wuhan
D210	73	2023	Hangzhou
D210	82.4	2023	Hefei
D210	67.16666667	2023	Wuhan
D561	68.86	2022	Hangzhou
D561	70.7	2022	Hefei
D561	68.68	2022	Wuhan
D561	71.33333333	2023	Hangzhou
D561	71.7	2023	Hefei
D561	66.83333333	2023	Wuhan
D106	82.64	2022	Hangzhou
D106	77	2022	Hefei
D106	74.16	2022	Wuhan
D106	84	2023	Hangzhou
D106	86	2023	Hefei
D106	69.66666667	2023	Wuhan
D1471	82.22	2022	Hangzhou
D1471	85	2022	Hefei
D1471	80.24	2022	Wuhan
D1471	84	2023	Hangzhou
D1471	101.7	2023	Hefei
D1471	88	2023	Wuhan
D2553	121	2022	Hangzhou
D2553	111.4	2022	Hefei
D2553	117.9	2022	Wuhan
D2553	118.3333333	2023	Hangzhou
D2553	126.1	2023	Hefei
D2553	109.6666667	2023	Wuhan
D265	86	2022	Hangzhou
D265	86.2	2022	Hefei
D265	84.94	2022	Wuhan
D265	89.66666667	2023	Hangzhou
D265	97.4	2023	Hefei
D265	77.33333333	2023	Wuhan
D293	91.2	2022	Hangzhou
D293	94.1	2022	Hefei
D293	80.64	2022	Wuhan
D293	91.33333333	2023	Hangzhou
D293	95.8	2023	Hefei
D293	80	2023	Wuhan
D3827	135.1	2022	Hangzhou
D3827	126.7	2022	Hefei
D3827	131.8	2022	Wuhan
D3827	128	2023	Hangzhou
D3827	138.7	2023	Hefei
D3827	127	2023	Wuhan
D1527	84	2022	Hangzhou
D1527	86	2022	Hefei
D1527	76	2022	Wuhan
D1527	85.66666667	2023	Hangzhou
D1527	87.5	2023	Hefei
D1527	80.33333333	2023	Wuhan
D1352	88.96	2022	Hangzhou
D1352	91	2022	Hefei
D1352	89.1	2022	Wuhan
D1352	90.66666667	2023	Hangzhou
D1352	98.9	2023	Hefei
D1352	80.66666667	2023	Wuhan
D1239	89.4	2022	Hangzhou
D1239	91.5	2022	Hefei
D1239	84.2	2022	Wuhan
D1239	97.66666667	2023	Hangzhou
D1239	96.7	2023	Hefei
D1239	80	2023	Wuhan
D2177	123	2022	Hangzhou
D2177	119.2	2022	Hefei
D2177	113.2	2022	Wuhan
D2177	116	2023	Hangzhou
D2177	126.8	2023	Hefei
D2177	102.3333333	2023	Wuhan
D804	63.8	2022	Hangzhou
D804	71.3	2022	Hefei
D804	70.5	2022	Wuhan
D804	71.66666667	2023	Hangzhou
D804	79.5	2023	Hefei
D804	59	2023	Wuhan
D2603	117.5	2022	Hangzhou
D2603	118.5	2022	Hefei
D2603	112.3	2022	Wuhan
D2603	118	2023	Hangzhou
D2603	118.6	2023	Hefei
D2603	114	2023	Wuhan
D376	82.32	2022	Hangzhou
D376	94.9	2022	Hefei
D376	76.08	2022	Wuhan
D376	82	2023	Hangzhou
D376	89.3	2023	Hefei
D376	77.66666667	2023	Wuhan
D871	85.74	2022	Hangzhou
D871	91.6	2022	Hefei
D871	77.18	2022	Wuhan
D871	94.33333333	2023	Hangzhou
D871	94.4	2023	Hefei
D871	75.33333333	2023	Wuhan
D2378	134.8	2022	Hangzhou
D2378	134.7	2022	Hefei
D2378	133.4	2022	Wuhan
D2378	135	2023	Hangzhou
D2378	139.6	2023	Hefei
D2378	114.6666667	2023	Wuhan
D992	74.34	2022	Hangzhou
D992	69	2022	Hefei
D992	71.3	2022	Wuhan
D992	79.33333333	2023	Hangzhou
D992	74.4	2023	Hefei
D992	70.90074667	2023	Wuhan
D3293	116.4	2022	Hangzhou
D3293	117.2	2022	Hefei
D3293	112.1	2022	Wuhan
D3293	113.3333333	2023	Hangzhou
D3293	124.5	2023	Hefei
D3293	104.6666667	2023	Wuhan
D2610	119.1	2022	Hangzhou
D2610	117.4	2022	Hefei
D2610	119.3	2022	Wuhan
D2610	121.3333333	2023	Hangzhou
D2610	133	2023	Hefei
D2610	115.3333333	2023	Wuhan
D1926	90.6	2022	Hangzhou
D1926	111.2	2022	Hefei
D1926	98.3	2022	Wuhan
D1926	102	2023	Hangzhou
D1926	109.2	2023	Hefei
D1926	113	2023	Wuhan
D3218	96.4	2022	Hangzhou
D3218	102.8	2022	Hefei
D3218	94.6	2022	Wuhan
D3218	92.33333333	2023	Hangzhou
D3218	102.3	2023	Hefei
D3218	96.66666667	2023	Wuhan
D2157	117.2	2022	Hangzhou
D2157	124.1	2022	Hefei
D2157	121.9	2022	Wuhan
D2157	119	2023	Hangzhou
D2157	103.8	2023	Hefei
D2157	102.6666667	2023	Wuhan
D2389	127	2022	Hangzhou
D2389	116.4	2022	Hefei
D2389	127	2022	Wuhan
D2389	127	2023	Hangzhou
D2389	126.3	2023	Hefei
D2389	109.3333333	2023	Wuhan
D3010	119.2	2022	Hangzhou
D3010	118.4	2022	Hefei
D3010	109.8	2022	Wuhan
D3010	106.3333333	2023	Hangzhou
D3010	122.8	2023	Hefei
D3010	107	2023	Wuhan
D2557	129.9	2022	Hangzhou
D2557	115.2	2022	Hefei
D2557	123.1	2022	Wuhan
D2557	125.6666667	2023	Hangzhou
D2557	126.6	2023	Hefei
D2557	107.3333333	2023	Wuhan
D386	83.88	2022	Hangzhou
D386	92.5	2022	Hefei
D386	80.8	2022	Wuhan
D386	89.66666667	2023	Hangzhou
D386	96.3	2023	Hefei
D386	74.33333333	2023	Wuhan
D3354	125.4	2022	Hangzhou
D3354	121.2	2022	Hefei
D3354	114.8	2022	Wuhan
D3354	113.6666667	2023	Hangzhou
D3354	134.8	2023	Hefei
D3354	109.3333333	2023	Wuhan
D2222	77.6	2022	Hangzhou
D2222	87.6	2022	Hefei
D2222	83.2	2022	Wuhan
D2222	84.33333333	2023	Hangzhou
D2222	92.7	2023	Hefei
D2222	90.33333333	2023	Wuhan
D397	92.56	2022	Hangzhou
D397	91.8	2022	Hefei
D397	90.04	2022	Wuhan
D397	97.66666667	2023	Hangzhou
D397	98.7	2023	Hefei
D397	87.66666667	2023	Wuhan
D2975	141.1	2022	Hangzhou
D2975	115.8	2022	Hefei
D2975	136.8	2022	Wuhan
D2975	129.3333333	2023	Hangzhou
D2975	139.6	2023	Hefei
D2975	130	2023	Wuhan
D3612	104.8	2022	Hangzhou
D3612	98.4	2022	Hefei
D3612	110.7	2022	Wuhan
D3612	98.66666667	2023	Hangzhou
D3612	117.7	2023	Hefei
D3612	98.33333333	2023	Wuhan
D1311	84	2022	Hangzhou
D1311	80.6	2022	Hefei
D1311	80.5	2022	Wuhan
D1311	77.66666667	2023	Hangzhou
D1311	94.8	2023	Hefei
D1311	68.5	2023	Wuhan
D767	90.22	2022	Hangzhou
D767	94.4	2022	Hefei
D767	83.68	2022	Wuhan
D767	93.33333333	2023	Hangzhou
D767	98.9	2023	Hefei
D767	83.66666667	2023	Wuhan
D1729	83.4	2022	Hangzhou
D1729	83	2022	Hefei
D1729	86.4	2022	Wuhan
D1729	89	2023	Hangzhou
D1729	97.3	2023	Hefei
D1729	85.66666667	2023	Wuhan
D638	93.88	2022	Hangzhou
D638	95	2022	Hefei
D638	80.78	2022	Wuhan
D638	96.33333333	2023	Hangzhou
D638	101.6	2023	Hefei
D638	89.33333333	2023	Wuhan
D104	72.6	2022	Hangzhou
D104	71.8	2022	Hefei
D104	66.5	2022	Wuhan
D104	71.66666667	2023	Hangzhou
D104	77.3	2023	Hefei
D104	65	2023	Wuhan
D2174	118.4	2022	Hangzhou
D2174	110.6	2022	Hefei
D2174	105.7	2022	Wuhan
D2174	108.6666667	2023	Hangzhou
D2174	110.4	2023	Hefei
D2174	105.6666667	2023	Wuhan
D2011	140.2	2022	Hangzhou
D2011	148	2022	Hefei
D2011	138.4	2022	Wuhan
D2011	141	2023	Hangzhou
D2011	143.3	2023	Hefei
D2011	142	2023	Wuhan
D1649	94.2	2022	Hangzhou
D1649	89.3	2022	Hefei
D1649	96.1	2022	Wuhan
D1649	105.3333333	2023	Hangzhou
D1649	114.8	2023	Hefei
D1649	99.33333333	2023	Wuhan
D1051	94.86	2022	Hangzhou
D1051	91.7	2022	Hefei
D1051	94.8	2022	Wuhan
D1051	98.66666667	2023	Hangzhou
D1051	102.3	2023	Hefei
D1051	120.3333333	2023	Wuhan
D3209	104	2022	Hangzhou
D3209	97.1	2022	Hefei
D3209	97	2022	Wuhan
D3209	93	2023	Hangzhou
D3209	105.5	2023	Hefei
D3209	88.33333333	2023	Wuhan
D3541	103.4	2022	Hangzhou
D3541	98.3	2022	Hefei
D3541	103	2022	Wuhan
D3541	104.6666667	2023	Hangzhou
D3541	114.5	2023	Hefei
D3541	93	2023	Wuhan
D2575	121.5	2022	Hangzhou
D2575	111.9	2022	Hefei
D2575	120.64	2022	Wuhan
D2575	115.3333333	2023	Hangzhou
D2575	121.4	2023	Hefei
D2575	117.6666667	2023	Wuhan
D2529	121.7	2022	Hangzhou
D2529	114.9	2022	Hefei
D2529	112.6	2022	Wuhan
D2529	114	2023	Hangzhou
